ZCTA5,white,black,hispanic_or_latino
58778,1,0,0
58779,1,0,0
58787,0.831,0,0.169
58792,0.997,0,0.003
58833,1,0,0
58847,1,0,0
58856,1,0,0
59002,0.95,0.018,0.032
59010,1,0,0
59013,1,0,0
59020,1,0,0
59024,1,0,0
59039,1,0,0
59053,1,0,0
59055,1,0,0
59058,1,0,0
59061,1,0,0
59062,1,0,0
59065,1,0,0
59071,1,0,0
59077,1,0,0
59078,1,0,0
59081,1,0,0
59082,1,0,0
59087,1,0,0
59214,1,0,0
59222,1,0,0
59240,1,0,0
59242,1,0,0
59244,1,0,0
59253,1,0,0
59256,1,0,0
59257,1,0,0
59260,1,0,0
59274,1,0,0
59276,1,0,0
59311,1,0,0
59312,1,0,0
59314,1,0,0
59315,1,0,0
59318,1,0,0
59322,1,0,0
59326,1,0,0
59333,1,0,0
59338,1,0,0
59343,1,0,0
59351,1,0,0
59354,1,0,0
59419,1,0,0
59424,1,0,0
59440,0.952,0,0.048
59441,1,0,0
59443,0.985,0.015,0
59444,1,0,0
59446,1,0,0
59461,0.897,0,0.103
59463,1,0,0
59484,0.958,0,0.042
59530,1,0,0
59531,1,0,0
59542,0.993,0,0.007
59545,1,0,0
59547,1,0,0
59636,1,0,0
59640,1,0,0
59643,1,0,0
59703,1,0,0
59710,1,0,0
59720,1,0,0
59721,0.983,0,0.017
59724,1,0,0
59727,0.985,0.011,0.004
59735,1,0,0
59745,1,0,0
59748,1,0,0
59760,1,0,0
59762,1,0,0
59830,1,0,0
59842,1,0,0
59851,1,0,0
59854,0.98,0.02,0
59863,1,0,0
59867,1,0,0
59929,1,0,0
59933,1,0,0
59934,1,0,0
60111,1,0,0
60155,0.189,0.769,0.042
60301,0.604,0.262,0.134
60512,0.776,0,0.224
60557,1,0,0
60560,0.85,0.057,0.093
60920,1,0,0
60926,1,0,0
60932,1,0,0
60934,0.991,0.009,0
60961,0.976,0,0.024
60969,1,0,0
61015,0.999,0,0.001
61027,1,0,0
61050,1,0,0
61059,1,0,0
61077,1,0,0
61088,0.955,0.027,0.018
61112,1,0,0
61232,0.981,0.011,0.008
61251,1,0,0
61252,0.969,0.009,0.022
61258,1,0,0
61276,0.589,0,0.411
61311,1,0,0
61313,1,0,0
61323,1,0,0
61324,1,0,0
61331,1,0,0
61332,0.948,0,0.052
61374,1,0,0
61410,0.967,0.006,0.027
61411,1,0,0
61417,1,0,0
61424,1,0,0
61425,1,0,0
61426,1,0,0
61433,1,0,0
61434,0.982,0.003,0.015
61435,1,0,0
61439,0.973,0.027,0
61447,1,0,0
61459,0.956,0.039,0.005
61468,1,0,0
61474,1,0,0
61475,0.993,0,0.007
61479,1,0,0
61483,0.976,0.013,0.011
61519,0.992,0,0.008
61543,1,0,0
61552,1,0,0
61553,1,0,0
61560,0.98,0.02,0
61701,0.8,0.128,0.072
61731,1,0,0
61750,1,0,0
61751,1,0,0
61772,1,0,0
61812,0.94,0,0.06
61840,1,0,0
61848,1,0,0
61852,0.976,0,0.024
61855,1,0,0
61857,1,0,0
61884,0.991,0.002,0.007
61941,1,0,0
61944,0.987,0.003,0.01
61949,1,0,0
61951,0.977,0.006,0.017
62006,0.995,0,0.005
62030,1,0,0
62036,1,0,0
62050,1,0,0
62076,0.991,0.009,0
62079,1,0,0
62088,0.989,0.001,0.01
62091,1,0,0
62094,0.96,0.04,0
62098,1,0,0
62261,1,0,0
62266,1,0,0
62279,1,0,0
62280,1,0,0
62284,0.932,0.068,0
62297,1,0,0
62319,1,0,0
62336,1,0,0
62338,1,0,0
62344,1,0,0
62352,0.996,0,0.004
62360,0.979,0.021,0
62370,1,0,0
62374,1,0,0
62411,0.988,0.003,0.009
62413,1,0,0
62419,1,0,0
62423,1,0,0
62425,1,0,0
62431,1,0,0
62438,1,0,0
62446,1,0,0
62452,1,0,0
62469,1,0,0
62478,0.995,0.005,0
62514,1,0,0
62519,1,0,0
62532,1,0,0
62536,1,0,0
62537,1,0,0
62553,1,0,0
62556,1,0,0
62571,0.994,0,0.006
62573,0.928,0.018,0.054
62601,0.982,0.018,0
62610,1,0,0
62622,1,0,0
62630,0.998,0.002,0
62631,1,0,0
62667,0.997,0,0.003
62809,1,0,0
62817,1,0,0
62825,1,0,0
62829,1,0,0
62833,1,0,0
62843,1,0,0
62861,1,0,0
62874,0.996,0,0.004
62878,1,0,0
62879,1,0,0
62883,1,0,0
62885,0.986,0,0.014
62886,1,0,0
62892,0.998,0,0.002
62894,0.997,0.002,0.001
62897,1,0,0
62924,0.908,0.02,0.072
62928,1,0,0
62943,1,0,0
62947,1,0,0
62950,1,0,0
62951,0.966,0.006,0.028
62961,1,0,0
62962,1,0,0
62969,1,0,0
62972,1,0,0
62975,1,0,0
62998,1,0,0
63013,1,0,0
63015,1,0,0
63030,1,0,0
63036,0.969,0,0.031
63041,1,0,0
63047,1,0,0
63053,0.985,0.015,0
63057,0.766,0.234,0
63061,1,0,0
63073,1,0,0
63087,1,0,0
63339,0.986,0.002,0.012
63341,0.992,0.003,0.005
63362,0.948,0.028,0.024
63370,1,0,0
63381,1,0,0
63386,0.981,0.019,0
63387,1,0,0
63431,1,0,0
63432,1,0,0
63433,1,0,0
63439,1,0,0
63443,0.998,0.002,0
63446,1,0,0
63450,1,0,0
63451,1,0,0
63458,0.966,0.034,0
63462,0.992,0,0.008
63464,1,0,0
63467,1,0,0
63473,1,0,0
63474,1,0,0
63531,0.979,0,0.021
63538,0.959,0.041,0
63541,1,0,0
63557,1,0,0
63560,1,0,0
63566,0.85,0,0.15
63567,1,0,0
63601,0.962,0.025,0.013
63637,0.995,0.005,0
63654,1,0,0
63674,0.807,0.193,0
63675,1,0,0
63730,0.994,0.002,0.004
63732,1,0,0
63738,1,0,0
63739,1,0,0
63742,0.912,0.088,0
63743,1,0,0
63744,1,0,0
63745,1,0,0
63746,1,0,0
63747,1,0,0
63748,1,0,0
63751,1,0,0
63760,1,0,0
63763,1,0,0
63770,1,0,0
63774,1,0,0
63781,1,0,0
63783,1,0,0
63787,1,0,0
63824,1,0,0
63847,1,0,0
63849,0.836,0.164,0
63853,0.77,0,0.23
63860,1,0,0
63874,0.993,0.007,0
63879,0.77,0.23,0
63880,1,0,0
63933,0.989,0.003,0.008
63941,0.975,0,0.025
63945,1,0,0
63957,0.982,0.007,0.011
63964,1,0,0
64066,1,0,0
64076,0.974,0.002,0.024
64098,0.961,0.001,0.038
64145,0.853,0.104,0.043
64149,1,0,0
64164,1,0,0
64165,1,0,0
64166,1,0,0
64167,1,0,0
64420,1,0,0
64422,1,0,0
64426,0.994,0.003,0.003
64427,0.942,0.041,0.017
64441,1,0,0
64448,1,0,0
64449,0.994,0.006,0
64457,1,0,0
64458,1,0,0
64467,1,0,0
64476,1,0,0
64480,1,0,0
64496,1,0,0
64499,1,0,0
64636,0.969,0.01,0.021
64645,0.981,0,0.019
64646,1,0,0
64647,1,0,0
64660,0.978,0.018,0.004
64664,1,0,0
64682,1,0,0
64741,1,0,0
64745,0.845,0,0.155
64771,0.978,0.022,0
64778,1,0,0
64781,1,0,0
64788,0.973,0,0.027
64833,1,0,0
64858,1,0,0
65001,1,0,0
65016,1,0,0
65024,0.993,0,0.007
65054,1,0,0
65062,1,0,0
65067,1,0,0
65076,1,0,0
65083,1,0,0
65232,0.985,0,0.015
65246,0.96,0.04,0
65258,1,0,0
65280,1,0,0
65286,1,0,0
65320,1,0,0
65335,1,0,0
65345,1,0,0
65436,1,0,0
65439,1,0,0
65443,1,0,0
65446,1,0,0
65449,1,0,0
65456,1,0,0
65461,0.907,0,0.093
65462,0.976,0.002,0.022
65463,0.984,0,0.016
65484,1,0,0
65501,1,0,0
65529,1,0,0
65543,1,0,0
65557,1,0,0
65564,1,0,0
65570,1,0,0
65586,1,0,0
65589,1,0,0
65591,1,0,0
65609,1,0,0
65618,1,0,0
65620,1,0,0
65624,0.988,0,0.012
65627,1,0,0
65629,0.99,0,0.01
65657,1,0,0
65660,1,0,0
65664,1,0,0
65715,1,0,0
65727,1,0,0
65728,1,0,0
65730,1,0,0
65735,1,0,0
65755,1,0,0
65762,1,0,0
65766,1,0,0
65768,0.99,0.01,0
65773,1,0,0
65783,1,0,0
65784,1,0,0
65788,1,0,0
66008,0.943,0,0.057
66014,1,0,0
66019,0.517,0.483,0
66091,1,0,0
66412,1,0,0
66428,1,0,0
66429,1,0,0
66438,1,0,0
66518,1,0,0
66522,1,0,0
66618,0.928,0.019,0.053
66622,0.795,0.205,0
66728,1,0,0
66732,1,0,0
66734,1,0,0
66741,1,0,0
66838,1,0,0
66850,1,0,0
66862,1,0,0
66863,1,0,0
66930,1,0,0
66932,1,0,0
66933,1,0,0
66958,1,0,0
66959,1,0,0
66960,1,0,0
66964,0.985,0,0.015
66970,1,0,0
67012,1,0,0
67018,1,0,0
67026,0.983,0.002,0.015
67036,1,0,0
67049,1,0,0
67050,0.979,0.002,0.019
67106,1,0,0
67143,1,0,0
67150,1,0,0
67155,1,0,0
67223,1,0,0
67232,1,0,0
67363,1,0,0
67417,1,0,0
67418,1,0,0
67439,0.851,0.078,0.071
67447,1,0,0
67452,1,0,0
67458,1,0,0
67474,1,0,0
67478,1,0,0
67482,1,0,0
67513,1,0,0
67515,1,0,0
67518,0.973,0.027,0
67521,1,0,0
67553,0.987,0,0.013
67559,1,0,0
67574,1,0,0
67584,1,0,0
67626,1,0,0
67628,1,0,0
67634,1,0,0
67635,1,0,0
67650,1,0,0
67656,1,0,0
67659,1,0,0
67660,1,0,0
67665,0.953,0.015,0.032
67671,0.984,0,0.016
67674,1,0,0
67736,1,0,0
67739,1,0,0
67743,1,0,0
67761,1,0,0
67953,1,0,0
68001,1,0,0
68008,0.961,0.009,0.03
68018,1,0,0
68042,1,0,0
68068,1,0,0
68070,0.997,0,0.003
68072,1,0,0
68305,0.983,0.008,0.009
68314,1,0,0
68315,1,0,0
68320,0.967,0.033,0
68322,1,0,0
68324,1,0,0
68325,1,0,0
68332,0.983,0,0.017
68337,1,0,0
68350,1,0,0
68351,0.995,0,0.005
68357,1,0,0
68362,1,0,0
68365,0.994,0,0.006
68381,1,0,0
68382,1,0,0
68415,1,0,0
68423,0.998,0.002,0
68441,0.99,0,0.01
68444,1,0,0
68453,1,0,0
68502,0.821,0.07,0.109
68517,1,0,0
68531,1,0,0
68621,1,0,0
68638,0.994,0.002,0.004
68644,0.998,0,0.002
68648,1,0,0
68655,0.975,0,0.025
68728,1,0,0
68732,0.986,0,0.014
68749,1,0,0
68758,0.988,0,0.012
68789,1,0,0
68812,0.995,0,0.005
68816,1,0,0
68817,1,0,0
68821,1,0,0
68828,1,0,0
68837,1,0,0
68838,0.993,0,0.007
68844,0.987,0,0.013
68855,0.954,0.014,0.032
68861,1,0,0
68871,1,0,0
68881,1,0,0
68923,1,0,0
68935,0.985,0,0.015
68939,0.984,0.002,0.014
68943,1,0,0
68946,1,0,0
68952,1,0,0
68954,1,0,0
68960,1,0,0
68964,1,0,0
68969,1,0,0
68972,0.993,0,0.007
69023,1,0,0
69024,1,0,0
69026,0.977,0,0.023
69027,1,0,0
69036,1,0,0
69037,1,0,0
69041,1,0,0
69042,1,0,0
69044,0.991,0.006,0.003
69134,0.988,0,0.012
69135,1,0,0
69144,1,0,0
69146,0.995,0.005,0
69148,0.992,0,0.008
69157,1,0,0
69171,1,0,0
69214,1,0,0
69331,1,0,0
69333,1,0,0
69335,1,0,0
69340,1,0,0
69354,0.883,0,0.117
69367,1,0,0
70050,0.321,0.679,0
70076,0.387,0.613,0
70082,0,1,0
70340,0,1,0
70352,1,0,0
70375,1,0,0
70391,0.163,0.837,0
70393,0.765,0.235,0
70436,0.177,0.823,0
70442,1,0,0
70444,0.671,0.324,0.005
70449,0.897,0.098,0.005
70451,1,0,0
70453,0.411,0.589,0
70456,0.477,0.501,0.022
70463,0.959,0.041,0
70465,0.068,0.932,0
70516,0.925,0.075,0
70550,1,0,0
70556,0.818,0.182,0
70575,1,0,0
70580,1,0,0
70632,0.878,0.122,0
70637,1,0,0
70639,1,0,0
70643,0.979,0.021,0
70644,1,0,0
70646,1,0,0
70650,1,0,0
70651,0.965,0.035,0
70654,1,0,0
70662,1,0,0
70729,0.671,0.329,0
70743,0.714,0.286,0
70747,0.339,0.661,0
70752,0.871,0.129,0
70756,0.975,0.025,0
70761,0.641,0.359,0
70773,0.726,0.274,0
70782,0.744,0.256,0
70801,1,0,0
70807,0.048,0.947,0.005
71023,0.874,0.103,0.023
71029,0.523,0.461,0.016
71045,0.922,0.078,0
71063,0.617,0.383,0
71079,0.491,0.509,0
71219,0.981,0.019,0
71233,0.967,0.033,0
71243,0.778,0.222,0
71250,0.614,0.386,0
71253,0.878,0.122,0
71276,0.364,0.636,0
71279,0,1,0
71316,1,0,0
71326,0.586,0.414,0
71339,1,0,0
71345,0,1,0
71354,1,0,0
71377,0,1,0
71401,1,0,0
71406,1,0,0
71425,1,0,0
71466,1,0,0
71651,0.907,0.093,0
71659,0.258,0.742,0
71666,1,0,0
71674,0.845,0.155,0
71677,0.065,0.935,0
71722,0.412,0.588,0
71724,0.441,0.559,0
71772,0,0,1
71820,1,0,0
71853,0.458,0.542,0
71855,0.512,0.488,0
71858,0.705,0.295,0
71859,0.797,0.203,0
71865,0.708,0.292,0
71923,0.739,0.216,0.045
71933,1,0,0
71935,1,0,0
71952,1,0,0
71962,0.658,0.342,0
72005,1,0,0
72010,0.959,0.007,0.034
72014,1,0,0
72026,0.732,0.268,0
72030,0.965,0.035,0
72037,1,0,0
72038,1,0,0
72044,1,0,0
72045,0.978,0,0.022
72048,0.723,0.277,0
72061,1,0,0
72074,1,0,0
72079,0.939,0.061,0
72080,1,0,0
72108,0.727,0.273,0
72114,0.216,0.741,0.043
72122,1,0,0
72141,1,0,0
72152,0.559,0.441,0
72165,1,0,0
72166,1,0,0
72167,1,0,0
72169,1,0,0
72170,0.838,0.162,0
72175,0.149,0.851,0
72176,0.948,0.027,0.025
72181,1,0,0
72322,0.737,0.263,0
72325,1,0,0
72328,0,1,0
72329,1,0,0
72332,0.273,0.727,0
72335,0.39,0.56,0.05
72340,0.173,0.827,0
72353,1,0,0
72359,0.111,0.824,0.065
72360,0.357,0.633,0.01
72367,0.129,0.871,0
72377,1,0,0
72379,1,0,0
72383,1,0,0
72390,0.235,0.747,0.018
72392,0.763,0.237,0
72401,0.732,0.205,0.063
72425,1,0,0
72427,1,0,0
72441,1,0,0
72445,1,0,0
72449,1,0,0
72456,1,0,0
72457,1,0,0
72458,1,0,0
72517,1,0,0
72520,1,0,0
72522,0.982,0.018,0
72527,0.885,0,0.115
72528,1,0,0
72538,1,0,0
72539,1,0,0
72546,1,0,0
72550,1,0,0
72555,1,0,0
72561,1,0,0
72566,1,0,0
72571,1,0,0
72572,1,0,0
72573,1,0,0
72578,1,0,0
72584,1,0,0
72585,1,0,0
72587,1,0,0
72617,1,0,0
72624,1,0,0
72639,1,0,0
72640,1,0,0
72661,1,0,0
72668,1,0,0
72669,1,0,0
72677,0.982,0,0.018
72679,1,0,0
72682,1,0,0
72686,1,0,0
72721,1,0,0
72729,1,0,0
72739,1,0,0
72742,1,0,0
72752,1,0,0
72826,1,0,0
72827,1,0,0
72828,1,0,0
72835,0.984,0,0.016
72838,1,0,0
72841,1,0,0
72852,1,0,0
72935,1,0,0
72959,0.973,0,0.027
73048,0.912,0.007,0.081
73075,0.8,0.047,0.153
73425,1,0,0
73444,0.49,0.51,0
73705,0.876,0.028,0.096
73719,1,0,0
73720,0.976,0,0.024
73746,1,0,0
73764,0.91,0,0.09
73840,0.944,0,0.056
73851,1,0,0
74360,1,0,0
74753,1,0,0
74755,1,0,0
75048,0.674,0.144,0.182
75247,0.389,0.611,0
75420,0.87,0,0.13
75423,0.919,0.034,0.047
75441,1,0,0
75468,0.963,0.037,0
75560,0.884,0.116,0
75562,0.571,0.429,0
75566,0.682,0.318,0
75573,0,1,0
75642,1,0,0
75669,0.838,0.162,0
75788,1,0,0
75838,0.895,0.027,0.078
75850,0.654,0.346,0
75856,1,0,0
75858,0,1,0
75928,0.183,0.817,0
75959,0.951,0.049,0
75977,0.226,0.774,0
75978,1,0,0
76061,1,0,0
76263,1,0,0
76429,1,0,0
76436,1,0,0
76469,1,0,0
76474,1,0,0
76481,1,0,0
76490,0.875,0,0.125
76508,1,0,0
76522,0.699,0.14,0.161
76565,1,0,0
76566,1,0,0
76654,0.947,0.053,0
76678,1,0,0
76680,0.886,0.114,0
76820,1,0,0
76824,1,0,0
76831,1,0,0
76841,1,0,0
76848,1,0,0
76862,1,0,0
76873,1,0,0
76888,1,0,0
76930,1,0,0
76939,1,0,0
76953,1,0,0
76955,1,0,0
77326,1,0,0
77350,0.925,0.075,0
77359,0.981,0.019,0
77368,0.592,0.408,0
77376,0.991,0.009,0
77432,1,0,0
77436,1,0,0
77448,0.397,0.603,0
77454,1,0,0
77458,1,0,0
77460,1,0,0
77467,1,0,0
77481,0.857,0.143,0
77561,1,0,0
77614,1,0,0
77660,1,0,0
77661,0.769,0.231,0
77663,1,0,0
77706,0.654,0.264,0.082
77855,1,0,0
77876,1,0,0
77961,1,0,0
77993,0.71,0,0.29
78060,1,0,0
78144,1,0,0
78150,1,0,0
78607,1,0,0
78672,0.994,0,0.006
78677,0.652,0,0.348
78828,1,0,0
78879,1,0,0
78931,1,0,0
78943,0.645,0.355,0
78948,0.701,0.149,0.15
78953,0.929,0,0.071
79051,1,0,0
79085,0.474,0,0.526
79091,1,0,0
79243,1,0,0
79247,1,0,0
79330,1,0,0
79353,1,0,0
79506,0.978,0,0.022
79518,1,0,0
79537,1,0,0
79540,1,0,0
79541,0.985,0,0.015
79754,0.857,0,0.143
79759,1,0,0
79770,1,0,0
79831,1,0,0
79847,1,0,0
79908,0.561,0.177,0.262
79942,1,0,0
80007,0.926,0.003,0.071
80025,1,0,0
80116,0.959,0,0.041
80136,0.925,0,0.075
80423,1,0,0
80426,1,0,0
80432,1,0,0
80434,1,0,0
80448,1,0,0
80457,0.986,0.014,0
80463,1,0,0
80467,0.959,0.001,0.04
80468,1,0,0
80469,1,0,0
80473,1,0,0
80475,1,0,0
80477,1,0,0
80479,1,0,0
80511,1,0,0
80532,1,0,0
80544,1,0,0
80721,1,0,0
80742,1,0,0
80745,0.954,0,0.046
80746,1,0,0
80801,0.983,0,0.017
80820,1,0,0
80824,0.968,0,0.032
80832,0.803,0.142,0.055
80862,1,0,0
80938,1,0,0
81021,1,0,0
81024,1,0,0
81045,1,0,0
81084,1,0,0
81227,1,0,0
81232,1,0,0
81237,1,0,0
81239,1,0,0
81241,1,0,0
81325,1,0,0
81331,1,0,0
81335,1,0,0
81411,1,0,0
81429,1,0,0
81431,1,0,0
81522,1,0,0
81523,1,0,0
81642,1,0,0
81653,1,0,0
81656,1,0,0
82051,1,0,0
82052,1,0,0
82054,0.956,0.044,0
82058,1,0,0
82059,1,0,0
82060,1,0,0
82063,1,0,0
82081,1,0,0
82217,1,0,0
82219,1,0,0
82222,1,0,0
82224,1,0,0
82229,1,0,0
82242,1,0,0
82243,1,0,0
82244,0.996,0,0.004
82335,1,0,0
82421,0.992,0,0.008
82422,1,0,0
82428,1,0,0
82434,1,0,0
82450,1,0,0
82630,1,0,0
82640,1,0,0
82642,1,0,0
82711,1,0,0
82714,1,0,0
82723,1,0,0
82725,0.865,0,0.135
82727,1,0,0
82731,1,0,0
82831,1,0,0
82835,0.914,0.021,0.065
82837,1,0,0
82838,0.984,0.016,0
82844,1,0,0
82845,1,0,0
82922,1,0,0
82923,1,0,0
82925,1,0,0
82929,1,0,0
82938,1,0,0
82942,0.875,0,0.125
82943,1,0,0
82944,1,0,0
83011,1,0,0
83111,1,0,0
83115,1,0,0
83119,1,0,0
83121,1,0,0
83220,0.966,0.034,0
83233,1,0,0
83235,0.973,0,0.027
83238,0.85,0,0.15
83243,1,0,0
83244,0.996,0.004,0
83253,0.753,0,0.247
83272,1,0,0
83277,1,0,0
83281,1,0,0
83287,0.959,0,0.041
83312,1,0,0
83322,1,0,0
83337,1,0,0
83348,1,0,0
83414,1,0,0
83421,1,0,0
83424,1,0,0
83446,1,0,0
83463,1,0,0
83468,1,0,0
83469,1,0,0
83526,1,0,0
83533,1,0,0
83542,1,0,0
83549,0.993,0,0.007
83554,1,0,0
83601,1,0,0
83643,1,0,0
83666,1,0,0
83671,1,0,0
83677,1,0,0
83803,1,0,0
83809,1,0,0
83821,1,0,0
83866,1,0,0
83874,1,0,0
84007,0.946,0,0.054
84018,1,0,0
84023,1,0,0
84024,1,0,0
84035,1,0,0
84061,1,0,0
84073,1,0,0
84086,0.983,0,0.017
84306,1,0,0
84313,1,0,0
84329,1,0,0
84334,1,0,0
84529,0.917,0,0.083
84540,1,0,0
84621,1,0,0
84656,1,0,0
84714,0.866,0,0.134
84718,1,0,0
84728,1,0,0
84732,1,0,0
84733,1,0,0
84743,1,0,0
84762,1,0,0
84766,1,0,0
84772,1,0,0
84781,1,0,0
85325,0.996,0,0.004
85331,0.935,0.005,0.06
85619,1,0,0
85912,0.771,0.229,0
85922,1,0,0
85931,1,0,0
85934,1,0,0
85942,1,0,0
86003,1,0,0
86038,1,0,0
86052,1,0,0
86433,1,0,0
87011,1,0,0
87512,0,0,1
87517,1,0,0
87539,1,0,0
87543,0.214,0,0.786
87573,1,0,0
87583,0.115,0,0.885
87827,1,0,0
88040,1,0,0
88042,1,0,0
88055,1,0,0
88114,1,0,0
88125,0.9,0,0.1
88126,1,0,0
88134,0.815,0,0.185
88254,1,0,0
88262,1,0,0
88264,1,0,0
88268,1,0,0
88314,1,0,0
88341,0.939,0,0.061
88342,1,0,0
88344,1,0,0
88349,1,0,0
88354,1,0,0
88410,1,0,0
88411,1,0,0
88417,1,0,0
88431,1,0,0
88436,1,0,0
89017,1,0,0
89022,1,0,0
89054,1,0,0
89143,0.751,0.075,0.174
89311,1,0,0
89402,1,0,0
89404,1,0,0
89405,1,0,0
89420,1,0,0
89422,1,0,0
89438,1,0,0
89446,1,0,0
89450,1,0,0
89823,0.968,0,0.032
89826,1,0,0
89828,1,0,0
89830,1,0,0
89831,1,0,0
90638,0.565,0.021,0.414
91316,0.817,0.036,0.147
91948,1,0,0
92266,1,0,0
92280,0,1,0
92332,1,0,0
92341,1,0,0
92384,1,0,0
92592,0.728,0.04,0.232
93208,1,0,0
93226,0.986,0.014,0
93519,1,0,0
93522,1,0,0
93530,0.828,0,0.172
93558,1,0,0
93592,1,0,0
93614,0.927,0.006,0.067
93621,0.722,0,0.278
93634,0.478,0.522,0
93645,1,0,0
94528,1,0,0
94569,1,0,0
94573,0.221,0,0.779
94950,0.9,0.1,0
94972,1,0,0
95226,1,0,0
95232,1,0,0
95305,1,0,0
95325,1,0,0
95375,0.991,0,0.009
95427,0.946,0,0.054
95435,1,0,0
95443,1,0,0
95453,0.821,0.013,0.166
95463,1,0,0
95493,0.894,0,0.106
95497,0.943,0,0.057
95545,0.947,0.053,0
95559,1,0,0
95571,1,0,0
95587,1,0,0
95604,1,0,0
95625,1,0,0
95679,1,0,0
95680,0.032,0,0.968
95714,0.962,0,0.038
95721,1,0,0
95728,1,0,0
95736,0.903,0.091,0.006
95910,1,0,0
95915,1,0,0
95923,1,0,0
95925,1,0,0
95930,1,0,0
95944,1,0,0
95949,0.946,0,0.054
95974,1,0,0
95978,1,0,0
95984,1,0,0
95986,1,0,0
96046,1,0,0
96048,0.933,0,0.067
96061,1,0,0
96062,0.942,0,0.058
96071,1,0,0
96105,1,0,0
96108,1,0,0
96111,1,0,0
96115,0.95,0.05,0
96116,1,0,0
96135,1,0,0
96136,1,0,0
96137,0.877,0.016,0.107
96863,0.826,0,0.174
97011,1,0,0
97028,0.949,0.051,0
97057,1,0,0
97102,0.786,0,0.214
97125,1,0,0
97144,1,0,0
97371,1,0,0
97388,0.996,0,0.004
97414,1,0,0
97476,1,0,0
97537,0.934,0.006,0.06
97621,1,0,0
97626,1,0,0
97634,1,0,0
97635,0.923,0,0.077
97641,0.923,0.02,0.057
97711,0.963,0,0.037
97712,1,0,0
97735,1,0,0
97751,1,0,0
97752,1,0,0
97817,1,0,0
97859,1,0,0
97903,1,0,0
97905,1,0,0
97909,1,0,0
97911,1,0,0
98050,1,0,0
98195,0.769,0.231,0
98222,1,0,0
98235,1,0,0
98238,1,0,0
98297,1,0,0
98304,0.998,0.002,0
98330,1,0,0
98353,1,0,0
98364,1,0,0
98430,0.238,0,0.762
98558,1,0,0
98559,1,0,0
98582,1,0,0
98583,1,0,0
98592,1,0,0
98616,1,0,0
98644,0.991,0.009,0
98811,1,0,0
98814,1,0,0
98817,1,0,0
98832,0.979,0,0.021
98833,1,0,0
98852,1,0,0
98853,1,0,0
98859,1,0,0
98925,0.979,0,0.021
98940,1,0,0
99025,0.957,0.005,0.038
99105,1,0,0
99125,0.987,0,0.013
99136,1,0,0
99139,0.955,0,0.045
99144,1,0,0
99154,1,0,0
99160,1,0,0
99161,0.949,0.013,0.038
99324,0.842,0.008,0.15
99333,1,0,0
99667,1,0,0
99704,1,0,0
99790,1,0,0
99841,1,0,0
99903,1,0,0
